Date,AZN.L,BP.L,DCC.L,GSK.L,HIK.L,NG.L,SHEL.L,SN.L,SSE.L,SVT.L,UU.L
2020-01-03,0.005221878491456611,0.027451299450749866,-0.016949048983426196,0.004051312845201327,5.037754686449958e-4,4.208940908874137e-4,0.018612789886984116,0.008463099655188433,-0.007895602804379509,3.9763190466302056e-4,-0.004402656119181003
2020-01-06,-0.009999959046027351,0.020342191713832225,-0.014162597471856997,-0.007845825063333534,-0.03726081228099265,-0.004732735076630745,0.004568156313613958,-0.01894968783756079,-0.0020762101580895642,-0.007154211895872953,-0.012844623410697698
2020-01-07,0.002886000752099438,-0.010513837473093202,0.004060003271331825,-0.00451887362048764,-0.015428851654137765,-0.0039100994257147415,-0.008012072565982131,0.011313451294426846,-0.012829342926478637,-0.009607468743743186,-0.0038396810498585454
2020-01-08,-0.0024853481844128167,-0.009021604295031072,0.002799361865832406,0.004993277295697762,-0.0042495762463743425,-0.0028643581383480665,-0.006548569924231362,0,-0.010888603480112002,-0.0012128836622116168,0.011563224244058201
2020-01-09,0.007212198483236287,-0.004551938764735697,0.011476316474209547,0.010727398105146113,0.01467049544126775,-0.003617416969514453,-0.006592213140129699,0.007912742874044643,0.0017755602790923142,0.0044517299828279455,-0.0014817698184292905
2020-01-10,-0.0046868554215281355,0.0065034512077906115,-0.002453105368694364,0.0040218132783804705,0.0023658500270187233,-0.0016017416709223076,0.001327119965696788,0.010286919495517743,0.01028009106322747,-0.009266700523306137,0.003815929595450518
2020-01-13,6.539812766828135e-4,0.0037354468644934524,0.005840603631689811,0.006565008098248004,0.011277281948291584,0.006737928520737402,0.00198789106190822,0.0016076829006779203,0.013684240720055696,0.023993469863285988,0.0253431404446951
2020-01-14,0.005359470334548311,-0.002414043425057688,0.004890117630819368,-0.0026531298217113974,0.008558110015417286,-0.0029745924424877668,-0.004849875555077654,0.0034777792134981222,0.009691791752098,0.0011914752876043266,0.004943404796245776
2020-01-15,0.018853183059686307,-0.0014114591250998787,0.011253012695341624,0.017069322614052584,0.015685244266961273,0.01928608931105047,0.0024368158243111004,0.007731325895150132,0.01919790518405029,0.00991671515589676,0.007173549228315368
2020-01-16,-0.016462400244540043,0.005351219800232343,-0.03067662320441722,-0.014821252420822772,-0.03265817557538231,0.0038679259924221387,-0.0033147765191422485,-0.008465610883129804,0.010598239141222932,0.0070698056841054235,0.0014245480947800981
2020-01-17,0.02218757754809242,-0.0029125414769208824,0.011169653600147322,0.02101755508012748,0.02355404517495807,0.017077949628619082,-0.002882509104181308,0.009605125286859861,0.011501986706829115,0.007410312992635504,0.01960975008478827
2020-01-20,-0.005204426491236869,-0.005841955968773571,-0.007977906738210416,-0.004333502782340681,-7.670630817167012e-4,0.010955346050949721,-0.0028907816707038902,-0.001321404183818875,6.689317631476399e-4,-0.0015486562326968434,0.005480851421114874
2020-01-21,-0.0016586540524575755,-0.006382986423998704,-6.186080323075105e-4,0,0.008188285348412538,-1.0138575380425063e-4,-0.01650343339585869,0.005821681723508387,-0.0090241270891811,-0.006591579633699052,-0.012289371817120531
2020-01-22,-0.01572083749456199,-0.020087733277562414,-0.007427971475778894,-0.009793361416393198,-0.011421321093593062,0.00790039926097319,-0.008389783268190398,-0.0021047100598357016,0.013828029269251196,7.805696470850609e-4,4.013980649912874e-4
2020-01-23,-0.005713743566125973,0.003433947627500933,-0.009978133513325993,0.0016484746106635306,-0.005648235150677028,-9.044362325766331e-4,-0.006402932081498447,-0.008700222706618965,0.0013307417442007807,-0.001169993682585413,-0.002006043115842071
2020-01-24,2.61292212412112e-4,0.008192509909702661,0.0015746471803146367,-1.0983715657497672e-4,0.014975453083914125,0.020317895439878608,0.006674350247491079,0.026595683481461574,0.01627897096158537,0.022256873651212095,0.015075425645193707
2020-01-27,-0.020759904021102615,-0.018823300993221714,-0.01037735507803883,-0.022053764562127598,-0.013482563859187335,-0.007886506484526379,-0.01943303601571167,-0.022279766740033624,-0.02190252823090988,-0.014132941099370133,-0.011287159608079578
2020-01-28,0.02013338649475327,0.010063983045845104,-0.0015887409270746167,0.005273113473455604,0.0018049780277773486,0.012321200979258817,0.002098264369263303,0.008479001646288786,0.007018674057041485,0.0011623924618731074,0.0014019388883359518
2020-01-29,0.005620129492060366,-0.007991731951861758,0.009229811340602856,0.012276796872711992,-0.014671799575384559,0.0029445649981167943,-0.00837579850268333,0.007882395676868104,-0.00431463681344324,0.0019350713145782628,0.01450000866827561
2020-01-30,-0.023264937217486348,-0.022598838479277017,-0.025544093979799398,-0.011907454470980627,-0.04127478847590538,-0.005284751155648526,-0.043641576565713325,-0.0221585550032527,6.666112781377187e-4,0.0023174963182013286,0.013307043891108261
2020-01-31,-0.01210897127976851,-0.022264988305047306,-0.0077670031578779275,-0.00468635721481403,-0.0016348685882432434,-0.010428943118337197,-0.021393364634734513,-0.026126340386481872,0.004996794623236767,-0.006165875016488465,-0.014105066731920357
2020-02-03,0.0043102580949796465,-0.008758490870379387,0.014350998346066346,0.009416924855118802,-5.459182466535095e-4,0.0031814791379587426,-0.015042226140068893,0.003832503091070638,0.02088163440458457,0.005816259857897466,-0.008386780517418368
2020-02-04,0.010595547104288006,0.04163891319426849,0.009646191293579687,0.00788540632993473,0.009011559240432732,7.928292577432661e-4,0.015780888602433762,0.012816967311392036,-0.0016235056891290567,-0.011179522552241306,-0.009751283730951577
2020-02-05,0.016987329085887737,0.027038494447273465,-0.001910705972997806,-0.04154273161209232,0.016508703114604284,0.011091379382770938,0.014583638284366485,0.011039366357215918,0.018861892571756078,0.004288374980378817,-0.005827894523101951
2020-02-06,0.010178855362633188,-0.019202885494183253,0.004148011337213209,-0.025753116711031532,0.011448422070093223,0.0068559841711883784,-0.007409256851835466,0.0031957398069533127,0.01659742359893257,-0.0015526549517368426,0.0028300190270673653
2020-02-07,-0.0072342144778104744,-0.010526208390696956,-0.009850660694415425,0.003186403100363888,0.0065806427199206485,-0.005058317012860636,-0.006419564063686378,-0.00929123277485655,0.005965476782796353,-0.005054658188306083,-0.004636261532001251
2020-02-10,0.0032530911727233214,-0.011489417913462141,0,0.010234045762335997,-0.017259452344688953,0.0013687149432453083,-0.011118962317204328,2.679354377821408e-4,-0.001248420052474608,3.909004664206517e-4,6.075828984373199e-4
2020-02-11,-0.0028535710829288297,0.010977077643549382,6.419197645997077e-4,-0.008267455237412236,-0.002128712301206148,0.0056630016499672475,0.006179140116732151,-0.0048218259045333944,0.026250099811249594,0.021093746380172806,0.020542329549327887
2020-02-12,-0.009495227959597452,0.01043230629019476,0.0134700683952107,-0.004344219010264494,-0.0053333714914999275,-0.0017475816021963464,0.01077222246692422,-0.011036324760930527,-0.010657752900235185,-0.008798757043762206,-0.0014872748513518053
2020-02-13,0.0014444820231707123,-0.01392278747264808,-0.006645477129797128,-0.008608536770351005,-9.14681306122489e-4,-0.008558548427236023,-0.015418976541728191,-0.008709925504238991,0.008925745731191093,-0.006175185954995999,-0.006951358414204578
2020-02-14,-0.04274841399608087,-0.006740028644691809,-0.004141487761704865,-0.0076126037336317065,0.0052090348390452235,0.020207963991265787,-0.008860534250420327,-0.001098297785038449,0.01220270341068419,0.013203845376298151,0.012000012169389729
2020-02-17,0.010547901554604167,0.009084010337252924,0.0012795646453120924,-0.004195075863582143,0.005072048542261509,0.004615385829382701,0.0048857303892468895,0.005222668962879595,0.00934285035786675,0.0026830370552997085,-0.0014821975844381274
2020-02-18,0.01952020057505499,-0.007592157404818001,-0.005111801558249751,0.0032498980101962616,0.019920275726194037,0.008614133545304048,-0.009930749463751054,-8.203624227454132e-4,0.005972001451355791,0.012997008273199162,0.02572974817290863
2020-02-19,0.012498265026632982,0.011584709182192343,0.020231268109576872,0.006598515341828426,0.015625046692016475,0.012905579124205202,0.0073138446874359,0.009852149171860392,0.0011873574816791965,0.017358349908005,0.02363730304024858
2020-02-20,-0.005384103420913555,0.007346658558736285,-0.014479022504589545,3.274531165935457e-4,-0.02051283747737198,-0.009743337489364845,-7.260534722783873e-4,0.0726288244371005,-0.006225954260204336,-0.004821874601715348,-0.01366636063380644
2020-02-21,0.01531554884951758,-0.02713440657676769,-0.0015970271464107455,0.00496979643419837,0.009162387254500581,0.006433386195743518,-0.020240892961163603,-0.027791789520130172,0.005966574201666575,0.0040998708198067835,0.010989049964416742
2020-02-24,-0.03172952173526067,-0.033733866052577555,-0.04318618818570441,-0.017127055487526133,-0.04409872318134089,-0.018048576651534476,-0.034961291721650856,-0.017671522426315978,-0.018090253034738546,-0.014105349944498524,-0.024574714002306597
2020-02-25,-0.01974207532187411,-0.021791023233741824,-0.03343357219154808,-0.016934620224133168,-0.00379909558808067,-0.009573062383684494,-0.022505176438854635,-0.022486761720276638,-0.033524604259991486,-0.02936746171417748,-0.03100773917449784
2020-02-26,0.01520745644258259,-6.999344884729419e-4,-0.010031063757779068,0.018973808113849078,-0.005448076147701264,0.013145148662777162,3.368896478648242e-4,-0.004330176816069842,0.007500052717154038,0.004266854780938578,9.999440192349773e-4
2020-02-27,-0.016740966740895424,-0.03326331787564851,-0.022711524242694403,-0.0017149276261128055,0.04628863837018793,-0.008013625225495202,-0.027955620208019005,-0.006251788277928605,-0.025744371176257386,-0.010815053192982926,-0.024575292623906897
2020-02-28,-0.04872590484667194,-0.04346240294807646,-0.011083314011044565,-0.0414775286517981,-0.063874392067781,-0.05481829512787262,-0.040540458840846116,-0.04868707153340013,-0.02642483136353646,-0.03748535013856602,-0.0329783571180986
2020-03-02,0.03179289193083923,0.03811666725581708,0.003976828970460922,0.04340032334996757,0.062080695809517694,0.02380950727382425,0.0328637719056728,0.017826305864595993,0.010791354177309698,0.03326567699544425,0.015674607576406707
2020-03-03,0.023109753783844278,0.008996853176676867,0.016204635487235608,-0.013496875703583044,-0.010268638881599457,0.0071556721799792555,0.004429028983537586,0.013559326846010356,0.0210289716573695,0.018453061538238114,0.021480804039139212
2020-03-04,0.03945900997090779,0.018556473543033025,0.018781044024100746,0.03470145821612136,0.0260708221748851,0.03611605032780307,0.008006449701406737,-0.0086398597060015625,0.041191291852013645,0.023901446012629446,0.034605892112651526
2020-03-05,0.006304571506196455,-0.014077717122742528,-0.011478347042637504,-0.01442485636556623,0.009592893692546234,0.003999977189500514,-0.027282305889786862,-0.00421705681811213,-0.004869147981385158,0.0037649238111689964,-0.0019733843694186293
2020-03-06,-0.034657428905982335,-0.05159597589860454,-0.039408716560881296,-0.028174185466415147,-0.0454545542946021,-0.036994852184598304,-0.053727704438820245,-0.05251268499595718,-0.036697254509511446,-0.037134228138112735,-0.03806224861902263
2020-03-09,-0.03300197910451963,-0.1948380071577983,-0.07106236086554107,-0.028614480351519256,-0.022329918211941524,-0.037332572184731516,-0.17596291095675487,-0.056317042284573016,-0.06349201834874396,-0.04986367951398829,-0.05529287511761416
2020-03-10,-0.008282162341221366,0.03362674470082738,-0.029968570701225383,-0.02157610670061061,0.0011008501073368482,-0.04512434500686813,0.03687955338667814,-0.028418029597478522,-0.048135712721882995,-0.01640001331893537,-0.020017534366918
2020-03-11,0.001439927810522157,-0.03572519507985794,-0.005894270115958444,0.005281816085086932,0.005222550143564764,-0.008572656715163274,-0.02385807648844196,-0.021124456029005922,-0.00106828620904309,-0.018757978731587355,-0.023312522300756422
2020-03-12,-0.09216393619860697,-0.13290236085170903,-0.11265590332418385,-0.07749897445367104,-0.05004095015055754,-0.09684389199889731,-0.1550456917168671,-0.12416989054757677,-0.11336890306614089,-0.06754453738891342,-0.07501712322161758
2020-03-13,3.1671703393443273e-4,0.004727225196506923,-0.023271812398966696,-0.0012815925560896169,-0.005181392236427662,0.029679325493910946,0.003194080526983001,-0.007960650647851009,0.043827842681531726,0.03553529976098102,0.07299100997624497
2020-03-16,-0.015041125990176152,-0.06134630226922677,-0.08516157060673779,-9.978289802958784e-4,0.004340253928566629,0.00395166214171061,-0.07075890495220649,-0.05999234629404593,-0.039676456958253836,-0.004399372267323232,-0.03046269821010883
2020-03-17,0.0803729302192715,0.0011565686659138485,0.06652907390814566,0.071642462913593,0.022760033020293502,0.09805501267520111,0.027983913862389853,-0.05365865308552287,0.06618523593765402,0.07733079298926682,0.052917627628704444
2020-03-18,-0.0034221047461674425,-0.09994215506869819,0.06020311355025276,-0.042881733148842915,-0.0014084429688310252,-7.380774054405181e-4,-0.10111112863665739,-0.009879644546620492,-0.11813388278201886,0.02091883812620754,0.05003362585077609
2020-03-19,0.030904778725600268,0.03016686584617112,0.0070696216106402865,0.012244257945757786,0.03129759086524775,-0.03481738761521658,0.0512979828370459,0.06724516387712054,-0.035836195764297085,-0.03656098713285916,-0.0643163177730659
2020-03-20,-0.002027636281275891,0.045482837183082436,0.06544366937777224,-0.004123772774813017,0.044925025558635534,-0.04088329835429172,0.0407604010283269,0.07560961476699224,0.019026642185784537,-0.06547112748696293,-0.07924175849492399
2020-03-23,-0.008706896434472866,0.020659590281755014,-0.08395313826698791,-0.051345710617089924,-0.0968682738959733,-0.0885570657125363,0.061381860381438225,-0.07709743452516704,-0.06860620813734797,-0.09236952143243515,-0.05307544220126492
2020-03-24,0.018884442459240036,0.21584295733998338,0.1341067493640129,0.02982704811523762,0.06582416332393715,0.05201961667597632,0.2038320342822173,0.15069619022329972,0.1328671712226348,0.025073875671927315,0.04557360912729824
2020-03-25,-0.006034470752157461,0.08660148131068546,0.024549956955211005,0.052274532187642775,-0.00744416451459895,0.07583502943749809,0.07353364312996091,0.007117439541164172,0.08395064056045332,0.031174900774498804,0.038577272626756365
2020-03-26,-0.0052038375086205235,-0.007071313335109797,0.03354627266554577,0.0077871963008386835,0.037777818893835136,0.0404374459842709,-0.029375336357818305,-0.008834084250442853,0.05732710422516285,0.051627964722841924,0.07284114668960107
2020-03-27,-0.011188598354535562,-0.09347200431223779,-0.03361656851230477,-0.03876884569353478,0.05139187710584836,-0.004991008138984565,-0.09291484821090656,0.0178254569872609,-0.09443438872317811,-0.012826221087609113,0.009442518136397737
2020-03-30,0.043791397736263615,0.05924728886912489,0.0355856165825712,0.0270269901731075,2.5451072420090703e-4,0.018249680786821543,0.03305283610551668,0.008406307481878539,0.0023790814964785856,0.04435501504911343,0.055011082482683715
2020-03-31,0.0159087090218053,0.06365883469725486,-0.015444006354391915,0.0219973339455084,0.03588699614607438,-0.007860828650917417,0.07078166960278476,-0.0034735640241287946,0.032436683339783556,-0.021879189704270274,-0.047076185543656224
2020-04-01,-0.015798184551152228,-0.030505484232073443,-0.06627455552747052,-0.010035689883697851,0.011302198126023066,-0.03697444342848999,0.0015504015166329932,-0.027884200942643544,-0.07049812539572098,-0.029824537761850678,-0.03876830119955288
2020-04-02,-0.017178221339909983,0.05888531240614747,0.04367912478070979,-0.004134890648422651,0.058309088667154896,-0.044536974043926536,0.08471710979179936,-0.02277882044462709,-0.05605926455807897,-0.01763103941188382,-0.008066395622584599
2020-04-03,0.023495649862606882,-0.0454224502444438,-0.00985924584909137,-0.002544973107879045,0.046372882480759436,-0.03352479701315991,-0.0457966266498413,0.013759775147271114,-0.0628821159326921,-0.011044574494694426,-0.012778730812801231
2020-04-06,0.005599127050299746,-0.00429884779972145,0.021337416864363412,0.013428050127556546,0.030276343916397552,0.02874802755180994,0.0053025548348386575,0.050990419268650555,0.0545200354505857,0.026989248078391093,-0.02777122836772883
2020-04-07,-0.025612505002676755,0.015334304765568296,0.030640512824603006,0.0035779211705109226,-0.06345827534546544,-0.010854496679660097,0.034622570616104964,0.028272234892454673,0.02253643271883199,-0.014499357741357466,0.008714555501676102
2020-04-08,-0.004142819143134857,-0.016569187761147353,0.013513492986387154,-0.010166516549826365,-0.008640388332843085,0.018211519855349856,-0.02431352783172891,0.019687777035018783,0.045376053801815974,0.009195441753750755,0.009599268551797602
2020-04-09,0.02151769334473963,0.0011929238544663434,0.02057151198526541,0.02987861289226501,0.02064242450669118,0.041274912768013206,0.011253916844065959,0.04127831633981649,0.032244613918428255,0.04601363674741421,0.038269388052384334
2020-04-14,0.06810834788545916,-0.04363350175683123,0.020903289097710775,0.01670762947437976,0.02337068247599161,-0.011451188192014183,-0.04279285045239434,-0.01694378569074806,-0.02042454304100827,-0.00827516178954979,0.005952471017038663
2020-04-15,0.001183298082298112,-0.06664607421698487,-0.03875693263847679,0,-0.015371106009986146,-0.011138361176318501,-0.06851199574768951,-0.029918800674719304,-0.0134912871809717,0.009661674525709651,0.010696412018024626
2020-04-16,0.026657937904389195,-0.02585907703843171,-0.01255219727536172,0.05337585032732495,-0.005352323481829013,0.011489107638108731,-0.035512606946214165,0.013744640178130485,-0.001243274588773935,0.0204437663175967,0.013510638613706494
2020-04-17,0.019442326791997644,0.03973260181349669,0.06201839241355245,0.004111820617713979,0.020179360379449562,0.0069042247254142985,0.05546144687149712,0.01917987364580931,0.012863008615670024,-0.014492711742504216,-0.011553159992584994
2020-04-20,0.018820492917219322,-0.0041180344521685175,-0.0014509181137662974,0.0040948143969843365,0.01318687974243482,0.0042026396682806055,-0.019851319967847503,0.02368600551344624,0.003687039388867719,0.00519031007816273,0.005844020802590721
2020-04-21,0.0036945650999999913,-0.030267748396587302,-0.021431067677915694,-0.010075565244472062,0.013015139250531327,-0.013876646517289815,-0.024571780617580252,-0.03423135610245842,-0.019999990894898567,-0.004733314459146709,-0.012290578939722852
2020-04-22,-6.133890536054176e-4,0.06003756313813979,-0.016332746976257195,0.01066289651648189,0.00599576201199703,0.04936332242636121,0.05740455364449493,0.01575316099176094,0.02665548065940726,0.02723740771372496,0.03144803032496313
2020-04-23,0.005156464142380912,0.022043414035212372,0.048679405540827725,0.01546572291039472,0.007662830083668082,-0.004895692672223229,0.02786616033054079,0.0038772741016417367,0.0060852362556249595,-0.008417430563456119,-0.01579286187256901
2020-04-24,0.002076549746070855,-0.02833773281290808,-0.03274554248645689,-0.0037782281590988953,-0.0033798153471659154,0.004492026405563454,-0.03132485270919105,-0.01770205138428549,-0.027822665798047486,0.0063665491634159466,-0.00401168507957006
2020-04-27,0.010482640032868584,0.01749868553093692,0.03534227635307663,0.00912544688316963,-0.001271795735790393,0.0036200389404412725,0.014066385356790834,0.024574006948924643,-0.004562266095997081,-0.003374027131352486,0.005817867334414695
2020-04-28,-0.012304000327244768,0.02579601949997956,-0.008264436417481535,-0.00904292614100155,-0.014006712006969568,0.004880260197589248,0.02445294838013079,-0.004157246239988144,0.021666665458343948,0.004655079303737875,0.010233659572279397
2020-04-29,0.002320400108723808,0.03539283871426924,0.052898520314232256,-0.006280863720927177,0.003443832512408429,-0.0029561370681820964,0.036990358423143466,0.012202982621956515,0.02365417540900472,0.007582138287159257,0.0022021101697951018
2020-04-30,0.014012534354424178,-0.06116960015917883,-0.026496951484895392,-0.009540820441880427,0.016730861349441684,-0.011224108515877296,-0.10822442046554182,-0.01142131192064455,-0.003984271877747414,-8.36157801813231e-4,-0.008789310704216291
2020-05-01,-0.014419608127687722,-0.04551242064594774,-0.008837004929944547,-0.029982100826718705,-0.0502108152032662,-0.004069422667536182,-0.07049060712255761,-0.03369705127974465,0,-0.001673602130890739,0.007315435721972463
